path,kind,extension,bytes,sha256,dimensions_or_filetype,content_type,url
assets/SVG/currentState.svg,graphic_asset,svg,343,ac960d0f52405e002cd431136de27b0320f09a15a6bd5cacb349664bc58ed552,viewBox 0 0 18 18,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/currentState.svg
assets/SVG/customCursor.svg,graphic_asset,svg,601,2ee24dd3a4ea887ea4065cd3cfad7611714ebee6ce3ce72ea333c156613e2cb9,viewBox 0 0 26 23,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/customCursor.svg
assets/SVG/defaultState.svg,graphic_asset,svg,473,3cf280b2f4438d17663e575d2ee8b0c8d248ebf7d3e6fd11362e3b2c64ec1d86,viewBox 0 0 20 20,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/defaultState.svg
assets/SVG/delete.svg,graphic_asset,svg,1284,ae9df65e24fd5389e5ca29cb61b9b218545448a446264834495b16bb22c3b9f3,viewBox 0 0 40 40,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/delete.svg
assets/SVG/deleteFunction.svg,graphic_asset,svg,853,4bf354457e60e5c96c5e3c48f55668b2e29a59fb4c970504f54f7f3cbaab7813,viewBox 0 0 40 40,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/deleteFunction.svg
assets/SVG/editAlias.svg,graphic_asset,svg,3838,7147b57c03d073c48e0b51ea38fb4f902ab46c3e8a9383eb97a1ade91845d565,viewBox 0 0 40 40,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/editAlias.svg
assets/SVG/editUnits.svg,graphic_asset,svg,4025,94db415ecbdd9487353ab693e2e7a4df8bd2e844dce856928fea356c15a93eb3,viewBox 0 0 40 40,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/editUnits.svg
assets/SVG/example.svg,graphic_asset,svg,2221,9debfab2da7eaed5ed3c45a43012f8ebfc1726f60366aa242ce8b7af0fb924f8,viewBox 0 0 38 45,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/example.svg
assets/SVG/folder.svg,graphic_asset,svg,992,c327cb133b3a69c3ec8cf5a778771c8a95410e5ca9d2f83c8b21d5f1915f0bf7,viewBox 0 0 28 24,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/folder.svg
assets/SVG/greenIndicator.svg,graphic_asset,svg,153,d6df07eab0dacf653e7d8adf28ec0d0612f3a2d76c428117ce874349257a73d6,viewBox 0 0 10 10,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/greenIndicator.svg
assets/SVG/inzoom.svg,graphic_asset,svg,1011,7e369c8842c7d5c20ef630b7389c8a5a7982354122e8aaea2b3c05b0dc164a71,viewBox 0 0 40 40,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/inzoom.svg
assets/SVG/links/procedural/agent.svg,graphic_asset,svg,412,8fe6379c54f9a97ae45c5873eb0107702f9fced0044d3386a65e3f5f6574d5f5,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/agent.svg
assets/SVG/links/procedural/agentCondition.svg,graphic_asset,svg,788,85ecaca8679c9b0adda3cc15f0449b2f6c95e2ab0d7ed88fbdc838cfcf99ff8c,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/agentCondition.svg
assets/SVG/links/procedural/agentConditionNegation.svg,graphic_asset,svg,871,a509e2413d00fcf0d0a5fb8d2a1bc44440ae712fb3c518cd15fc2d4aedf15cff,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/agentConditionNegation.svg
assets/SVG/links/procedural/agentEvent.svg,graphic_asset,svg,820,e184ad557df3d8b083c3a09d08cdc134295f4df91e4b809991046403b21119c9,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/agentEvent.svg
assets/SVG/links/procedural/agentNegation.svg,graphic_asset,svg,492,21e08ec6767a7b423cf9d898d12cbc8412be0fdd6c567d372d4e1c645acab8ce,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/agentNegation.svg
assets/SVG/links/procedural/bidirectionalRelation.svg,graphic_asset,svg,540,36df939fe18f2d4c63f526b74e694ee9c156fdfb40cc95c5c02e59223931ed1b,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/bidirectionalRelation.svg
assets/SVG/links/procedural/consumption.svg,graphic_asset,svg,524,95f796bc09866df7dc49af479bd4b4e37a65ba5a1dc85bf2742dfccf8064f2cf,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/consumption.svg
assets/SVG/links/procedural/consumptionCondition.svg,graphic_asset,svg,865,5ac03275285f727a55f737c7088109bdf6ef81a26ddf941dd290f0601a09cde6,viewBox 0 0 82 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/consumptionCondition.svg
assets/SVG/links/procedural/consumptionConditionNegation.svg,graphic_asset,svg,948,5a0b12d3cda0aa051afc4ed19d55a64079673fd11cd7eef8c69aafdb64ca2fcd,viewBox 0 0 82 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/consumptionConditionNegation.svg
assets/SVG/links/procedural/consumptionEvent.svg,graphic_asset,svg,899,70a4551912137222d45644a7278fc19483ede067be90b6598b95e3e119a89212,viewBox 0 0 82 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/consumptionEvent.svg
assets/SVG/links/procedural/consumptionNegation.svg,graphic_asset,svg,606,cc2305eb2fecce35c065cce177394a5568ec6d28ccbf80055a4a799e11c7afaf,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/consumptionNegation.svg
assets/SVG/links/procedural/effect.svg,graphic_asset,svg,797,573821bccfcc29e375d4a57fd547d169ba314b803b9b2aeafe946d8deda0b36a,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/effect.svg
assets/SVG/links/procedural/effectCondition.svg,graphic_asset,svg,1182,3f6de1c1a94681e6da7c3c6ce0b49356234e968e979894b06b6484053575ab34,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/effectCondition.svg
assets/SVG/links/procedural/effectConditionNegation.svg,graphic_asset,svg,1265,228621d47a476c40f0aebfa331cb761d430fd99a60472d6921e7ba61415c66bd,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/effectConditionNegation.svg
assets/SVG/links/procedural/effectEvent.svg,graphic_asset,svg,1216,61d22107a9134708e29714e48d0ec6c3f9f51b9c21605ea3c9ac6aba3823776b,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/effectEvent.svg
assets/SVG/links/procedural/effectNegation.svg,graphic_asset,svg,886,988c2e8a97092d28743bfc3ce2c89edf46c5b817eca590bc6832e4d19bb2de07,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/effectNegation.svg
assets/SVG/links/procedural/instrument.svg,graphic_asset,svg,541,1b8993a1c1cd7d006785b4ddfc86a06e0c37727b90084b5c0581de9f35c6295f,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/instrument.svg
assets/SVG/links/procedural/instrumentCondition.svg,graphic_asset,svg,917,43d6389b8467d0b68b61511f86ff57d4161926f75e30803b18935d90c34f3211,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/instrumentCondition.svg
assets/SVG/links/procedural/instrumentConditionNegation.svg,graphic_asset,svg,1000,174caa4c926ddfcadb5e393fb2e28173ffbe1febaff35c2d0645b5f8f1eca5cb,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/instrumentConditionNegation.svg
assets/SVG/links/procedural/instrumentEvent.svg,graphic_asset,svg,951,f4196c867d39c56689bf2328eaac8c0bda932df3922c5840a6175c27eab9a0a2,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/instrumentEvent.svg
assets/SVG/links/procedural/instrumentNegation.svg,graphic_asset,svg,621,a8f1e1741a35fbc2283be6570f840ad2a0b235f5fdd8db374ab6a7d3a0ce51d0,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/instrumentNegation.svg
assets/SVG/links/procedural/invocation.svg,graphic_asset,svg,528,0ac0e6a02dd96b2b29bc00fadcfc8217718c98f4d962365c5221f66e4e430982,viewBox 0 0 80 51,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/invocation.svg
assets/SVG/links/procedural/overtimeexception.svg,graphic_asset,svg,431,978a4d90b59c9166b9e333bf2a4ec53ca09dbe55db39b61f0e97dfd8b97ed1d2,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/overtimeexception.svg
assets/SVG/links/procedural/result.svg,graphic_asset,svg,531,ad6c5b0cea9d1256230dd61505104addceb4b72540eb94a466e09fa7fc83af16,viewBox 0 0 82 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/result.svg
assets/SVG/links/procedural/underOver.svg,graphic_asset,svg,645,7e7746693882f89a7fc9b392586eaed9270d6b964c7e8cf6ab62bdf70c9f49df,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/underOver.svg
assets/SVG/links/procedural/underTime.svg,graphic_asset,svg,536,4d1a59bb97ad9db7b3fc0e181ce99e4703727e82b7265d64abed4677731ed632,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/underTime.svg
assets/SVG/links/procedural/unidirectionalRelation.svg,graphic_asset,svg,535,3d698ed87642d8adf3d492798580d40fbecf26f43a3a8f016bf8d4f12e42b3b3,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/procedural/unidirectionalRelation.svg
assets/SVG/links/structural/aggregation.svg,graphic_asset,svg,316,bb3ce98239258f34c61200b7b3ea2200368cf18536a18f4db8db5d3042f02c6a,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/structural/aggregation.svg
assets/SVG/links/structural/classification.svg,graphic_asset,svg,551,7996260f22f45ea58e1c727b8a8faed5edc55164a8518fdd2a6ade886875c71e,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/structural/classification.svg
assets/SVG/links/structural/exhibition.svg,graphic_asset,svg,400,8ff02fe8271d59f60ffd35d8406b806f99bd3244387dc8305c41ce1543783b64,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/structural/exhibition.svg
assets/SVG/links/structural/generalization.svg,graphic_asset,svg,358,296df5d3e4d32c8ab3f8ab02102568646de14ffe078716d4a54b412c6be3cdfb,viewBox 0 0 80 50,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/links/structural/generalization.svg
assets/SVG/lock.svg,graphic_asset,svg,3257,1eb6ef81e80bf4f64154f6618e8ec09f92ba7ffd3ad0291149a3d0e32015209f,viewBox 0 0 38 45,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/lock.svg
assets/SVG/newLogo.svg,graphic_asset,svg,4597,2153763ca512a55f8e02a42f79a7bac3c2e4cd3e1c85ec92408d6faaa61bc8b1,viewBox 0 0 1015 258,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/newLogo.svg
assets/SVG/notesActive.svg,graphic_asset,svg,2720,e22f6878d4af8993007cf34d2cf4f239ca2213aafd659566612d05bb71b005eb,viewBox 0 0 36 36,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/notesActive.svg
assets/SVG/notesDeactive.svg,graphic_asset,svg,2791,eaf7017181d29c9fe3be068bcdd102058f9268adb24a22d28daba78a77f9f2c9,viewBox 0 0 37 37,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/notesDeactive.svg
assets/SVG/questionmark.svg,graphic_asset,svg,2014,a947d61f598178ac690dcd9f653c9abd66e9c2cef62f1714d46b52872e19f7b0,viewBox 0 0 496.158 496.158,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/questionmark.svg
assets/SVG/rangeState.svg,graphic_asset,svg,505,457197540f6876ccfe3a4b1ff172bf2a57a94f463aa4d45640595b64f2b70575,viewBox 0 0 13 7,image/svg+xml,https://opcloud-sandbox.web.app/assets/SVG/rangeState.svg
